"record_id","RSN","component","split","target_IM_g","native_IM_g","scale_factor","max_IDR","max_PFA_g","RD","collapse","convergence"
"GM030","1116","SHI090","train","1.3572088082974532","0.264552650629232","5.130203024121532","0.031638474351629","1.243174932256009","0.0039255722988979","False","True"
"GM030","1116","SHI090","train","2.096144000826768","0.264552650629232","7.92335285940678","0.0483011667900675","1.6342803140900015","0.0075625147416756","False","True"
"GM030","1116","SHI090","train","3.2373940143476263","0.264552650629232","12.237239001943712","0.0719771098134271","2.370517136535526","0.0112308376646308","False","True"
"GM030","1116","SHI090","train","5.0","0.264552650629232","18.89982953528389","0.1011369957998738","3.225450625393789","0.1011369957998738","True","True"
"GM031","1148","ARC000","train","0.1","0.1454227921899315","0.6876501165607767","0.0034649244720911","0.2450987918959452","0.0002424566836712","False","True"
"GM031","1148","ARC000","train","0.1544452104946378","0.1454227921899315","1.0620426699889145","0.005351409971527","0.3785432918328197","0.0003744627880216","False","True"
"GM031","1148","ARC000","train","0.23853323044733","0.1454227921899315","1.6402740372072513","0.0082649966790895","0.5846417877793978","0.0005783400348431","False","True"
"GM031","1148","ARC000","train","0.3684031498640386","0.1454227921899315","2.5333246894536345","0.0124799386814673","0.8900606405763964","0.0006035149460826","False","True"
"GM031","1148","ARC000","train","0.5689810202763907","0.1454227921899315","3.912598649139297","0.0161066446176324","1.2633309558529795","0.0008150980453802","False","True"
"GM031","1148","ARC000","train","0.8787639344404101","0.1454227921899315","6.042821219473547","0.0215663556877544","1.745267967065896","0.0034189114544883","False","True"
"GM031","1148","ARC000","train","1.3572088082974532","0.1454227921899315","9.332847952230564","0.0260013884578308","2.0897967278438383","0.0033781447971513","False","True"
"GM031","1148","ARC000","train","2.096144000826768","0.1454227921899315","14.414136664966998","0.0328284652119723","2.6270286521471267","0.0073676915020428","False","True"
"GM031","1148","ARC000","train","3.2373940143476263","0.1454227921899315","22.26194371319306","0.0479685429053239","3.809582706619785","0.017127804022258","False","True"
"GM031","1148","ARC000","train","5.0","0.1454227921899315","34.38250582803883","0.0844320053879198","5.725657828921708","0.0344515023019194","False","True"
